,county_state
13792,"Union, NC"
13793,"Union, NC"
13794,"Union, NC"
13795,"Union, NC"
13796,"Union, NC"
13797,"Union, NC"
13798,"Union, NC"
13799,"Union, NC"
13800,"Union, NC"
13801,"Union, NC"
13802,"Union, NC"
13803,"Union, NC"
13804,"Union, NC"
13805,"Union, NC"
13806,"Union, NC"
13807,"Union, NC"
13808,"Union, NC"
13809,"Union, NC"
13810,"Union, NC"
13811,"Vance, NC"
13812,"Vance, NC"
13813,"Vance, NC"
13814,"Vance, NC"
13815,"Wake, NC"
13816,"Wake, NC"
13817,"Wake, NC"
13818,"Wake, NC"
13819,"Wake, NC"
13820,"Wake, NC"
13821,"Wake, NC"
13822,"Wake, NC"
13823,"Wake, NC"
13824,"Wake, NC"
13825,"Wake, NC"
13826,"Wake, NC"
13827,"Wake, NC"
13828,"Wake, NC"
13829,"Wake, NC"
13830,"Wake, NC"
13831,"Wake, NC"
13832,"Wake, NC"
13833,"Wake, NC"
13834,"Wake, NC"
13835,"Wake, NC"
13836,"Wake, NC"
13837,"Wake, NC"
13838,"Wake, NC"
13839,"Wake, NC"
13840,"Warren, NC"
13841,"Warren, NC"
13842,"Warren, NC"
13843,"Warren, NC"
13844,"Warren, NC"
13845,"Washington, NC"
13846,"Washington, NC"
13847,"Washington, NC"
13848,"Watauga, NC"
13849,"Watauga, NC"
13850,"Watauga, NC"
13851,"Watauga, NC"
13852,"Watauga, NC"
13853,"Watauga, NC"
13854,"Watauga, NC"
13855,"Watauga, NC"
13856,"Watauga, NC"
13857,"Watauga, NC"
13858,"Wayne, NC"
13859,"Wayne, NC"
13860,"Wayne, NC"
13861,"Wayne, NC"
13862,"Wayne, NC"
13863,"Wayne, NC"
13864,"Wayne, NC"
13865,"Wayne, NC"
13866,"Wayne, NC"
13867,"Wayne, NC"
13868,"Wayne, NC"
13869,"Wayne, NC"
13870,"Wilkes, NC"
13871,"Wilkes, NC"
13872,"Wilkes, NC"
13873,"Wilkes, NC"
13874,"Wilkes, NC"
13875,"Wilkes, NC"
13876,"Wilkes, NC"
13877,"Wilkes, NC"
13878,"Wilkes, NC"
13879,"Wilkes, NC"
13880,"Wilkes, NC"
13881,"Wilkes, NC"
13882,"Wilkes, NC"
13883,"Wilkes, NC"
13884,"Wilson, NC"
13885,"Wilson, NC"
13886,"Wilson, NC"
13887,"Wilson, NC"
13888,"Wilson, NC"
13889,"Wilson, NC"
13890,"Wilson, NC"
13891,"Wilson, NC"
13892,"Yadkin, NC"
13893,"Yadkin, NC"
13894,"Yadkin, NC"
13895,"Yadkin, NC"
13896,"Yadkin, NC"
13897,"Yadkin, NC"
13898,"Yadkin, NC"
13899,"Yadkin, NC"
13900,"Yadkin, NC"
13901,"Yancey, NC"
13902,"Yancey, NC"
13903,"Yancey, NC"
13904,"Yancey, NC"
13905,"Adams, ND"
13906,"Adams, ND"
13907,"Barnes, ND"
13908,"Barnes, ND"
13909,"Billings, ND"
13910,"Bottineau, ND"
13911,"Bottineau, ND"
13912,"Bowman, ND"
13913,"Bowman, ND"
13914,"Bowman, ND"
13915,"Burke, ND"
13916,"Burke, ND"
13917,"Burleigh, ND"
13918,"Burleigh, ND"
13919,"Burleigh, ND"
13920,"Burleigh, ND"
13921,"Burleigh, ND"
13922,"Burleigh, ND"
13923,"Cass, ND"
13924,"Cass, ND"
13925,"Cass, ND"
13926,"Cass, ND"
13927,"Cass, ND"
13928,"Cass, ND"
13929,"Cass, ND"
13930,"Cass, ND"
13931,"Cass, ND"
13932,"Cass, ND"
13933,"Cass, ND"
13934,"Cass, ND"
13935,"Cass, ND"
13936,"Cass, ND"
13937,"Cass, ND"
13938,"Cass, ND"
13939,"Cass, ND"
13940,"Cavalier, ND"
13941,"Cavalier, ND"
13942,"Dickey, ND"
13943,"Dickey, ND"
13944,"Dickey, ND"
13945,"Divide, ND"
13946,"Dunn, ND"
13947,"Dunn, ND"
13948,"Eddy, ND"
13949,"Emmons, ND"
13950,"Emmons, ND"
13951,"Foster, ND"
13952,"Golden-Valley, COUNTY"
13953,"Golden-Valley, COUNTY"
13954,"Grand-Forks, COUNTY"
13955,"Grand-Forks, COUNTY"
13956,"Grand-Forks, COUNTY"
13957,"Grand-Forks, COUNTY"
13958,"Grand-Forks, COUNTY"
13959,"Grand-Forks, COUNTY"
13960,"Grand-Forks, COUNTY"
13961,"Grand-Forks, COUNTY"
13962,"Grant, ND"
13963,"Griggs, ND"
13964,"Griggs, ND"
13965,"Hettinger, ND"
13966,"Hettinger, ND"
13967,"Hettinger, ND"
13968,"Kidder, ND"
13969,"Lamoure, ND"
13970,"Lamoure, ND"
13971,"Lamoure, ND"
13972,"Logan, ND"
13973,"Mchenry, ND"
13974,"Mchenry, ND"
13975,"Mcintosh, ND"
13976,"Mcintosh, ND"
13977,"Mckenzie, ND"
13978,"Mclean, ND"
13979,"Mclean, ND"
13980,"Mclean, ND"
13981,"Mclean, ND"
13982,"Mclean, ND"
13983,"Mclean, ND"
13984,"Mercer, ND"
13985,"Mercer, ND"
13986,"Mercer, ND"
13987,"Morton, ND"
13988,"Morton, ND"
13989,"Morton, ND"
13990,"Morton, ND"
13991,"Morton, ND"
13992,"Morton, ND"
13993,"Mountrail, ND"
13994,"Mountrail, ND"
13995,"Mountrail, ND"
13996,"Oliver, ND"
13997,"Pembina, ND"
13998,"Pembina, ND"
13999,"Pembina, ND"
14000,"Ramsey, ND"
14001,"Ramsey, ND"
14002,"Ransom, ND"
14003,"Ransom, ND"
14004,"Ransom, ND"
14005,"Renville, ND"
14006,"Renville, ND"
14007,"Renville, ND"
14008,"Richland, ND"
14009,"Richland, ND"
14010,"Richland, ND"
14011,"Richland, ND"
14012,"Richland, ND"
14013,"Rolette, ND"
14014,"Rolette, ND"
14015,"Rolette, ND"
14016,"Rolette, ND"
14017,"Rolette, ND"
14018,"Sargent, ND"
14019,"Sargent, ND"
14020,"Sheridan, ND"
14021,"Sioux, ND"
14022,"Slope, ND"
14023,"Stark, ND"
14024,"Stark, ND"
14025,"Stark, ND"
14026,"Steele, ND"
14027,"Steele, ND"
14028,"Stutsman, ND"
14029,"Stutsman, ND"
14030,"Stutsman, ND"
14031,"Towner, ND"
14032,"Towner, ND"
14033,"Traill, ND"
14034,"Traill, ND"
14035,"Traill, ND"
14036,"Traill, ND"
14037,"Walsh, ND"
14038,"Walsh, ND"
14039,"Walsh, ND"
14040,"Walsh, ND"
14041,"Ward, ND"
14042,"Ward, ND"
14043,"Ward, ND"
14044,"Ward, ND"
14045,"Ward, ND"
14046,"Ward, ND"
14047,"Ward, ND"
14048,"Ward, ND"
14049,"Ward, ND"
14050,"Wells, ND"
14051,"Wells, ND"
14052,"Williams, ND"
14053,"Williams, ND"
14054,"Williams, ND"
14055,"Williams, ND"
14056,"Adams, OH"
14057,"Adams, OH"
14058,"Adams, OH"
14059,"Adams, OH"
14060,"Adams, OH"
14061,"Adams, OH"
14062,"Allen, OH"
14063,"Allen, OH"
14064,"Allen, OH"
14065,"Allen, OH"
14066,"Allen, OH"
14067,"Allen, OH"
14068,"Allen, OH"
14069,"Allen, OH"
14070,"Allen, OH"
14071,"Allen, OH"
14072,"Allen, OH"
14073,"Allen, OH"
14074,"Allen, OH"
14075,"Allen, OH"
14076,"Allen, OH"
14077,"Allen, OH"
14078,"Allen, OH"
14079,"Ashland, OH"
14080,"Ashland, OH"
14081,"Ashland, OH"
14082,"Ashland, OH"
14083,"Ashland, OH"
14084,"Ashland, OH"
14085,"Ashland, OH"
14086,"Ashland, OH"
14087,"Ashland, OH"
14088,"Ashland, OH"
14089,"Ashland, OH"
14090,"Ashland, OH"
14091,"Ashland, OH"
14092,"Ashtabula, OH"
14093,"Ashtabula, OH"
14094,"Ashtabula, OH"
14095,"Ashtabula, OH"
14096,"Ashtabula, OH"
14097,"Ashtabula, OH"
14098,"Ashtabula, OH"
14099,"Ashtabula, OH"
14100,"Ashtabula, OH"
14101,"Ashtabula, OH"
14102,"Ashtabula, OH"
14103,"Ashtabula, OH"
14104,"Ashtabula, OH"
14105,"Ashtabula, OH"
14106,"Athens, OH"
14107,"Athens, OH"
14108,"Athens, OH"
14109,"Athens, OH"
14110,"Athens, OH"
14111,"Athens, OH"
14112,"Athens, OH"
14113,"Athens, OH"
14114,"Athens, OH"
14115,"Athens, OH"
14116,"Athens, OH"
14117,"Athens, OH"
14118,"Athens, OH"
14119,"Auglaize, OH"
14120,"Auglaize, OH"
14121,"Auglaize, OH"
14122,"Auglaize, OH"
14123,"Auglaize, OH"
14124,"Auglaize, OH"
14125,"Auglaize, OH"
14126,"Auglaize, OH"
14127,"Auglaize, OH"
14128,"Auglaize, OH"
14129,"Auglaize, OH"
14130,"Auglaize, OH"
14131,"Auglaize, OH"
14132,"Auglaize, OH"
14133,"Auglaize, OH"
14134,"Belmont, OH"
14135,"Belmont, OH"
14136,"Belmont, OH"
14137,"Belmont, OH"
14138,"Belmont, OH"
14139,"Belmont, OH"
14140,"Belmont, OH"
14141,"Belmont, OH"
14142,"Belmont, OH"
14143,"Belmont, OH"
14144,"Belmont, OH"
14145,"Belmont, OH"
14146,"Brown, OH"
14147,"Brown, OH"
14148,"Brown, OH"
14149,"Brown, OH"
14150,"Brown, OH"
14151,"Brown, OH"
14152,"Brown, OH"
14153,"Brown, OH"
14154,"Brown, OH"
14155,"Brown, OH"
14156,"Butler, OH"
14157,"Butler, OH"
14158,"Butler, OH"
14159,"Butler, OH"
14160,"Butler, OH"
14161,"Butler, OH"
14162,"Butler, OH"
14163,"Butler, OH"
14164,"Butler, OH"
14165,"Butler, OH"
14166,"Butler, OH"
14167,"Butler, OH"
14168,"Butler, OH"
14169,"Butler, OH"
14170,"Butler, OH"
14171,"Butler, OH"
14172,"Butler, OH"
14173,"Butler, OH"
14174,"Butler, OH"
14175,"Butler, OH"
14176,"Butler, OH"
14177,"Carroll, OH"
14178,"Carroll, OH"
14179,"Carroll, OH"
14180,"Carroll, OH"
14181,"Carroll, OH"
14182,"Carroll, OH"
14183,"Carroll, OH"
14184,"Carroll, OH"
14185,"Carroll, OH"
14186,"Champaign, OH"
14187,"Champaign, OH"
14188,"Champaign, OH"
14189,"Champaign, OH"
14190,"Champaign, OH"
14191,"Champaign, OH"
14192,"Champaign, OH"
14193,"Champaign, OH"
14194,"Champaign, OH"
14195,"Clark, OH"
14196,"Clark, OH"
14197,"Clark, OH"
14198,"Clark, OH"
14199,"Clark, OH"
14200,"Clark, OH"
14201,"Clark, OH"
14202,"Clark, OH"
14203,"Clark, OH"
14204,"Clark, OH"
14205,"Clark, OH"
14206,"Clark, OH"
14207,"Clark, OH"
14208,"Clark, OH"
14209,"Clark, OH"
14210,"Clermont, OH"
14211,"Clermont, OH"
14212,"Clermont, OH"
14213,"Clermont, OH"
14214,"Clermont, OH"
14215,"Clermont, OH"
14216,"Clermont, OH"
14217,"Clermont, OH"
14218,"Clermont, OH"
14219,"Clermont, OH"
14220,"Clermont, OH"
14221,"Clermont, OH"
14222,"Clermont, OH"
14223,"Clermont, OH"
14224,"Clermont, OH"
14225,"Clermont, OH"
14226,"Clermont, OH"
14227,"Clermont, OH"
14228,"Clermont, OH"
14229,"Clermont, OH"
14230,"Clermont, OH"
14231,"Clermont, OH"
14232,"Clermont, OH"
14233,"Clinton, OH"
14234,"Clinton, OH"
14235,"Clinton, OH"
14236,"Clinton, OH"
14237,"Clinton, OH"
14238,"Clinton, OH"
14239,"Clinton, OH"
14240,"Columbiana, OH"
14241,"Columbiana, OH"
14242,"Columbiana, OH"
14243,"Columbiana, OH"
14244,"Columbiana, OH"
14245,"Columbiana, OH"
14246,"Columbiana, OH"
14247,"Columbiana, OH"
14248,"Columbiana, OH"
14249,"Columbiana, OH"
14250,"Columbiana, OH"
14251,"Columbiana, OH"
14252,"Columbiana, OH"
14253,"Columbiana, OH"
14254,"Columbiana, OH"
14255,"Coshocton, OH"
14256,"Coshocton, OH"
14257,"Coshocton, OH"
14258,"Coshocton, OH"
14259,"Coshocton, OH"
14260,"Coshocton, OH"
14261,"Coshocton, OH"
14262,"Coshocton, OH"
14263,"Crawford, OH"
14264,"Crawford, OH"
14265,"Crawford, OH"
14266,"Crawford, OH"
14267,"Crawford, OH"
14268,"Crawford, OH"
14269,"Crawford, OH"
14270,"Cuyahoga, OH"
14271,"Cuyahoga, OH"
14272,"Cuyahoga, OH"
14273,"Cuyahoga, OH"
14274,"Cuyahoga, OH"
14275,"Cuyahoga, OH"
14276,"Cuyahoga, OH"
14277,"Cuyahoga, OH"
14278,"Cuyahoga, OH"
14279,"Cuyahoga, OH"
14280,"Cuyahoga, OH"
14281,"Cuyahoga, OH"
14282,"Cuyahoga, OH"
14283,"Cuyahoga, OH"
14284,"Cuyahoga, OH"
14285,"Cuyahoga, OH"
14286,"Cuyahoga, OH"
14287,"Cuyahoga, OH"
14288,"Cuyahoga, OH"
14289,"Cuyahoga, OH"
14290,"Cuyahoga, OH"
14291,"Cuyahoga, OH"
14292,"Cuyahoga, OH"
14293,"Cuyahoga, OH"
14294,"Cuyahoga, OH"
14295,"Cuyahoga, OH"
14296,"Darke, OH"
14297,"Darke, OH"
14298,"Darke, OH"
14299,"Darke, OH"
14300,"Darke, OH"
14301,"Darke, OH"
14302,"Darke, OH"
14303,"Darke, OH"
14304,"Darke, OH"
14305,"Darke, OH"
14306,"Darke, OH"
14307,"Darke, OH"
14308,"Darke, OH"
14309,"Defiance, OH"
14310,"Defiance, OH"
14311,"Defiance, OH"
14312,"Defiance, OH"
14313,"Defiance, OH"
14314,"Defiance, OH"
14315,"Defiance, OH"
14316,"Defiance, OH"
14317,"Delaware, OH"
14318,"Delaware, OH"
14319,"Delaware, OH"
14320,"Delaware, OH"
14321,"Delaware, OH"
14322,"Delaware, OH"
14323,"Delaware, OH"
14324,"Delaware, OH"
14325,"Delaware, OH"
14326,"Delaware, OH"
14327,"Delaware, OH"
14328,"Delaware, OH"
14329,"Delaware, OH"
14330,"Delaware, OH"
14331,"Delaware, OH"
14332,"Delaware, OH"
14333,"Delaware, OH"
14334,"Delaware, OH"
14335,"Delaware, OH"
14336,"Delaware, OH"
14337,"Delaware, OH"
14338,"Erie, OH"
14339,"Erie, OH"
14340,"Erie, OH"
14341,"Erie, OH"
14342,"Erie, OH"
14343,"Erie, OH"
14344,"Erie, OH"
14345,"Erie, OH"
14346,"Erie, OH"
14347,"Erie, OH"
14348,"Erie, OH"
14349,"Fairfield, OH"
14350,"Fairfield, OH"
14351,"Fairfield, OH"
14352,"Fairfield, OH"
14353,"Fairfield, OH"
14354,"Fairfield, OH"
14355,"Fairfield, OH"
14356,"Fairfield, OH"
14357,"Fairfield, OH"
14358,"Fairfield, OH"
14359,"Fairfield, OH"
14360,"Fairfield, OH"
14361,"Fairfield, OH"
14362,"Fairfield, OH"
14363,"Fairfield, OH"
14364,"Fairfield, OH"
14365,"Fairfield, OH"
14366,"Fairfield, OH"
14367,"Fairfield, OH"
14368,"Fairfield, OH"
14369,"Fairfield, OH"
14370,"Fayette, OH"
14371,"Fayette, OH"
14372,"Fayette, OH"
14373,"Fayette, OH"
14374,"Fayette, OH"
14375,"Fayette, OH"
14376,"Franklin, OH"
14377,"Franklin, OH"
14378,"Franklin, OH"
14379,"Franklin, OH"
14380,"Franklin, OH"
14381,"Franklin, OH"
14382,"Franklin, OH"
14383,"Franklin, OH"
14384,"Franklin, OH"
14385,"Franklin, OH"
14386,"Franklin, OH"
14387,"Franklin, OH"
14388,"Franklin, OH"
14389,"Franklin, OH"
14390,"Franklin, OH"
14391,"Franklin, OH"
14392,"Franklin, OH"
14393,"Franklin, OH"
14394,"Franklin, OH"
14395,"Franklin, OH"
14396,"Franklin, OH"
14397,"Franklin, OH"
14398,"Franklin, OH"
14399,"Franklin, OH"
14400,"Fulton, OH"
14401,"Fulton, OH"
14402,"Fulton, OH"
14403,"Fulton, OH"
14404,"Fulton, OH"
14405,"Fulton, OH"
14406,"Fulton, OH"
14407,"Fulton, OH"
14408,"Fulton, OH"
14409,"Fulton, OH"
14410,"Fulton, OH"
14411,"Fulton, OH"
14412,"Gallia, OH"
14413,"Gallia, OH"
14414,"Gallia, OH"
14415,"Geauga, OH"
14416,"Geauga, OH"
14417,"Geauga, OH"
14418,"Geauga, OH"
14419,"Geauga, OH"
14420,"Geauga, OH"
14421,"Geauga, OH"
14422,"Geauga, OH"
14423,"Geauga, OH"
14424,"Geauga, OH"
14425,"Geauga, OH"
14426,"Geauga, OH"
14427,"Geauga, OH"
14428,"Geauga, OH"
14429,"Geauga, OH"
14430,"Geauga, OH"
14431,"Geauga, OH"
14432,"Geauga, OH"
14433,"Geauga, OH"
14434,"Geauga, OH"
14435,"Geauga, OH"
14436,"Geauga, OH"
14437,"Greene, OH"
14438,"Greene, OH"
14439,"Greene, OH"
14440,"Greene, OH"
14441,"Greene, OH"
14442,"Greene, OH"
14443,"Greene, OH"
14444,"Greene, OH"
14445,"Greene, OH"
14446,"Greene, OH"
14447,"Greene, OH"
14448,"Greene, OH"
14449,"Greene, OH"
14450,"Greene, OH"
14451,"Greene, OH"
14452,"Greene, OH"
14453,"Greene, OH"
14454,"Guernsey, OH"
14455,"Guernsey, OH"
14456,"Guernsey, OH"
14457,"Guernsey, OH"
14458,"Guernsey, OH"
14459,"Guernsey, OH"
14460,"Guernsey, OH"
14461,"Guernsey, OH"
14462,"Hamilton, OH"
14463,"Hamilton, OH"
14464,"Hamilton, OH"
14465,"Hamilton, OH"
14466,"Hamilton, OH"
14467,"Hamilton, OH"
14468,"Hamilton, OH"
14469,"Hamilton, OH"
14470,"Hamilton, OH"
14471,"Hamilton, OH"
14472,"Hamilton, OH"
14473,"Hamilton, OH"
14474,"Hamilton, OH"
14475,"Hamilton, OH"
14476,"Hamilton, OH"
14477,"Hamilton, OH"
14478,"Hamilton, OH"
14479,"Hamilton, OH"
14480,"Hamilton, OH"
14481,"Hamilton, OH"
14482,"Hamilton, OH"
14483,"Hamilton, OH"
14484,"Hamilton, OH"
14485,"Hamilton, OH"
14486,"Hancock, OH"
14487,"Hancock, OH"
14488,"Hancock, OH"
14489,"Hancock, OH"
14490,"Hancock, OH"
14491,"Hancock, OH"
14492,"Hancock, OH"
14493,"Hancock, OH"
14494,"Hancock, OH"
14495,"Hancock, OH"
14496,"Hancock, OH"
14497,"Hancock, OH"
14498,"Hardin, OH"
14499,"Hardin, OH"
14500,"Hardin, OH"
14501,"Hardin, OH"
14502,"Hardin, OH"
14503,"Hardin, OH"
14504,"Hardin, OH"
14505,"Harrison, OH"
14506,"Harrison, OH"
14507,"Harrison, OH"
14508,"Harrison, OH"
14509,"Harrison, OH"
14510,"Harrison, OH"
14511,"Harrison, OH"
14512,"Harrison, OH"
14513,"Henry, OH"
14514,"Henry, OH"
14515,"Henry, OH"
14516,"Henry, OH"
14517,"Highland, OH"
14518,"Highland, OH"
14519,"Highland, OH"
14520,"Highland, OH"
14521,"Highland, OH"
14522,"Highland, OH"
14523,"Highland, OH"
14524,"Highland, OH"
14525,"Highland, OH"
14526,"Highland, OH"
14527,"Hocking, OH"
14528,"Hocking, OH"
14529,"Hocking, OH"
14530,"Hocking, OH"
14531,"Holmes, OH"
14532,"Holmes, OH"
14533,"Holmes, OH"
14534,"Holmes, OH"
14535,"Holmes, OH"
14536,"Huron, OH"
14537,"Huron, OH"
14538,"Huron, OH"
14539,"Huron, OH"
14540,"Huron, OH"
14541,"Huron, OH"
14542,"Huron, OH"
14543,"Huron, OH"
14544,"Huron, OH"
14545,"Huron, OH"
14546,"Huron, OH"
14547,"Huron, OH"
14548,"Huron, OH"
14549,"Huron, OH"
14550,"Huron, OH"
14551,"Jackson, OH"
14552,"Jackson, OH"
14553,"Jackson, OH"
14554,"Jackson, OH"
14555,"Jackson, OH"
14556,"Jackson, OH"
14557,"Jackson, OH"
14558,"Jackson, OH"
14559,"Jefferson, OH"
14560,"Jefferson, OH"
14561,"Jefferson, OH"
14562,"Jefferson, OH"
14563,"Jefferson, OH"
14564,"Jefferson, OH"
14565,"Jefferson, OH"
14566,"Jefferson, OH"
14567,"Jefferson, OH"
14568,"Jefferson, OH"
14569,"Jefferson, OH"
14570,"Jefferson, OH"
14571,"Knox, OH"
14572,"Knox, OH"
14573,"Knox, OH"
14574,"Knox, OH"
14575,"Knox, OH"
14576,"Knox, OH"
14577,"Knox, OH"
14578,"Knox, OH"
14579,"Knox, OH"
14580,"Knox, OH"
14581,"Knox, OH"
14582,"Knox, OH"
14583,"Knox, OH"
14584,"Knox, OH"
14585,"Lake, OH"
14586,"Lake, OH"
14587,"Lake, OH"
14588,"Lake, OH"
14589,"Lake, OH"
14590,"Lake, OH"
14591,"Lake, OH"
14592,"Lake, OH"
14593,"Lake, OH"
14594,"Lake, OH"
14595,"Lake, OH"
14596,"Lake, OH"
14597,"Lake, OH"
14598,"Lake, OH"
14599,"Lake, OH"
14600,"Lake, OH"
14601,"Lake, OH"
14602,"Lawrence, OH"
14603,"Lawrence, OH"
14604,"Lawrence, OH"
14605,"Lawrence, OH"
14606,"Lawrence, OH"
14607,"Lawrence, OH"
14608,"Lawrence, OH"
14609,"Lawrence, OH"
14610,"Lawrence, OH"
14611,"Lawrence, OH"
14612,"Lawrence, OH"
14613,"Lawrence, OH"
14614,"Lawrence, OH"
14615,"Licking, OH"
14616,"Licking, OH"
14617,"Licking, OH"
14618,"Licking, OH"
14619,"Licking, OH"
14620,"Licking, OH"
14621,"Licking, OH"
14622,"Licking, OH"
14623,"Licking, OH"
14624,"Licking, OH"
14625,"Licking, OH"
14626,"Licking, OH"
14627,"Licking, OH"
14628,"Licking, OH"
14629,"Licking, OH"
14630,"Licking, OH"
14631,"Licking, OH"
14632,"Licking, OH"
14633,"Licking, OH"
14634,"Licking, OH"
14635,"Logan, OH"
14636,"Logan, OH"
14637,"Logan, OH"
14638,"Logan, OH"
14639,"Logan, OH"
14640,"Logan, OH"
14641,"Logan, OH"
14642,"Logan, OH"
14643,"Logan, OH"
14644,"Logan, OH"
14645,"Logan, OH"
14646,"Logan, OH"
14647,"Logan, OH"
14648,"Logan, OH"
14649,"Logan, OH"
14650,"Lorain, OH"
14651,"Lorain, OH"
14652,"Lorain, OH"
14653,"Lorain, OH"
14654,"Lorain, OH"
14655,"Lorain, OH"
14656,"Lorain, OH"
14657,"Lorain, OH"
14658,"Lorain, OH"
14659,"Lorain, OH"
14660,"Lorain, OH"
14661,"Lorain, OH"
14662,"Lorain, OH"
14663,"Lorain, OH"
14664,"Lorain, OH"
14665,"Lorain, OH"
14666,"Lorain, OH"
14667,"Lorain, OH"
14668,"Lorain, OH"
14669,"Lorain, OH"
14670,"Lorain, OH"
14671,"Lorain, OH"
14672,"Lucas, OH"
14673,"Lucas, OH"
14674,"Lucas, OH"
14675,"Lucas, OH"
14676,"Lucas, OH"
14677,"Lucas, OH"
14678,"Lucas, OH"
14679,"Lucas, OH"
14680,"Lucas, OH"
14681,"Lucas, OH"
14682,"Lucas, OH"
14683,"Lucas, OH"
14684,"Lucas, OH"
14685,"Lucas, OH"
14686,"Lucas, OH"
14687,"Lucas, OH"
14688,"Lucas, OH"
14689,"Lucas, OH"
14690,"Lucas, OH"
14691,"Lucas, OH"
14692,"Lucas, OH"
14693,"Lucas, OH"
14694,"Madison, OH"
14695,"Madison, OH"
14696,"Madison, OH"
14697,"Madison, OH"
14698,"Madison, OH"
14699,"Madison, OH"
14700,"Madison, OH"
14701,"Madison, OH"
14702,"Mahoning, OH"
14703,"Mahoning, OH"
14704,"Mahoning, OH"
14705,"Mahoning, OH"
14706,"Mahoning, OH"
14707,"Mahoning, OH"
14708,"Mahoning, OH"
14709,"Mahoning, OH"
14710,"Mahoning, OH"
14711,"Mahoning, OH"
14712,"Mahoning, OH"
14713,"Mahoning, OH"
14714,"Mahoning, OH"
14715,"Mahoning, OH"
14716,"Mahoning, OH"
14717,"Mahoning, OH"
14718,"Mahoning, OH"
14719,"Mahoning, OH"
14720,"Mahoning, OH"
14721,"Mahoning, OH"
14722,"Mahoning, OH"
14723,"Mahoning, OH"
14724,"Mahoning, OH"
14725,"Mahoning, OH"
14726,"Medina, OH"
14727,"Medina, OH"
14728,"Medina, OH"
14729,"Medina, OH"
14730,"Medina, OH"
14731,"Medina, OH"
14732,"Medina, OH"
14733,"Medina, OH"
14734,"Medina, OH"
14735,"Medina, OH"
14736,"Medina, OH"
14737,"Medina, OH"
14738,"Medina, OH"
14739,"Medina, OH"
14740,"Medina, OH"
14741,"Medina, OH"
14742,"Medina, OH"
14743,"Medina, OH"
14744,"Medina, OH"
14745,"Medina, OH"
14746,"Medina, OH"
14747,"Meigs, OH"
14748,"Meigs, OH"
14749,"Meigs, OH"
14750,"Meigs, OH"
14751,"Meigs, OH"
14752,"Meigs, OH"
14753,"Meigs, OH"
14754,"Mercer, OH"
14755,"Mercer, OH"
14756,"Mercer, OH"
14757,"Mercer, OH"
14758,"Mercer, OH"
14759,"Mercer, OH"
14760,"Mercer, OH"
14761,"Mercer, OH"
14762,"Mercer, OH"
14763,"Mercer, OH"
14764,"Mercer, OH"
14765,"Mercer, OH"
14766,"Miami, OH"
14767,"Miami, OH"
14768,"Miami, OH"
14769,"Miami, OH"
14770,"Miami, OH"
14771,"Miami, OH"
14772,"Miami, OH"
14773,"Miami, OH"
14774,"Miami, OH"
14775,"Miami, OH"
14776,"Miami, OH"
14777,"Miami, OH"
14778,"Miami, OH"
14779,"Miami, OH"
14780,"Monroe, OH"
14781,"Monroe, OH"
14782,"Monroe, OH"
14783,"Monroe, OH"
14784,"Montgomery, OH"
14785,"Montgomery, OH"
14786,"Montgomery, OH"
14787,"Montgomery, OH"
14788,"Montgomery, OH"
14789,"Montgomery, OH"
14790,"Montgomery, OH"
14791,"Montgomery, OH"
14792,"Montgomery, OH"
14793,"Montgomery, OH"
14794,"Montgomery, OH"
14795,"Montgomery, OH"
14796,"Montgomery, OH"
14797,"Montgomery, OH"
14798,"Montgomery, OH"
14799,"Montgomery, OH"
14800,"Montgomery, OH"
14801,"Montgomery, OH"
14802,"Montgomery, OH"
14803,"Montgomery, OH"
14804,"Montgomery, OH"
14805,"Montgomery, OH"
14806,"Montgomery, OH"
14807,"Montgomery, OH"
14808,"Morgan, OH"
14809,"Morgan, OH"
14810,"Morgan, OH"
14811,"Morrow, OH"
14812,"Morrow, OH"
14813,"Morrow, OH"
14814,"Morrow, OH"
14815,"Morrow, OH"
14816,"Morrow, OH"
14817,"Morrow, OH"
14818,"Morrow, OH"
14819,"Morrow, OH"
14820,"Morrow, OH"
14821,"Muskingum, OH"
14822,"Muskingum, OH"
14823,"Muskingum, OH"
14824,"Muskingum, OH"
14825,"Muskingum, OH"
14826,"Muskingum, OH"
14827,"Muskingum, OH"
14828,"Muskingum, OH"
14829,"Muskingum, OH"
14830,"Muskingum, OH"
14831,"Muskingum, OH"
14832,"Muskingum, OH"
14833,"Muskingum, OH"
14834,"Noble, OH"
14835,"Noble, OH"
14836,"Noble, OH"
14837,"Ottawa, OH"
14838,"Ottawa, OH"
14839,"Ottawa, OH"
14840,"Ottawa, OH"
14841,"Ottawa, OH"
14842,"Ottawa, OH"
14843,"Ottawa, OH"
14844,"Ottawa, OH"
14845,"Ottawa, OH"
14846,"Ottawa, OH"
14847,"Ottawa, OH"
14848,"Ottawa, OH"
14849,"Paulding, OH"
14850,"Paulding, OH"
14851,"Paulding, OH"
14852,"Paulding, OH"
14853,"Paulding, OH"
14854,"Paulding, OH"
14855,"Paulding, OH"
14856,"Paulding, OH"
14857,"Perry, OH"
14858,"Perry, OH"
14859,"Perry, OH"
14860,"Perry, OH"
14861,"Perry, OH"
14862,"Perry, OH"
14863,"Perry, OH"
14864,"Perry, OH"
14865,"Perry, OH"
14866,"Perry, OH"
14867,"Perry, OH"
14868,"Perry, OH"
